property_id,check_in_date,room_category,successful_bookings,capacity,occcupancy,room_class,property_name,category,city,mmm yy,week no,day_type
16562,2022-05-03,RT1,14,31,45.16,Standard,Atliq Bay,Luxury,Delhi,May 22,W 19,weekeday
16562,2022-05-03,RT2,19,43,44.19,Elite,Atliq Bay,Luxury,Delhi,May 22,W 19,weekeday
16562,2022-05-03,RT3,8,18,44.44,Premium,Atliq Bay,Luxury,Delhi,May 22,W 19,weekeday
16562,2022-05-03,RT4,3,6,50.0,Presidential,Atliq Bay,Luxury,Delhi,May 22,W 19,weekeday
16563,2022-05-03,RT1,25,41,60.98,Standard,Atliq Palace,Business,Delhi,May 22,W 19,weekeday
16563,2022-05-03,RT2,24,38,63.16,Elite,Atliq Palace,Business,Delhi,May 22,W 19,weekeday
16563,2022-05-03,RT3,13,20,65.0,Premium,Atliq Palace,Business,Delhi,May 22,W 19,weekeday
16563,2022-05-03,RT4,11,18,61.11,Presidential,Atliq Palace,Business,Delhi,May 22,W 19,weekeday
17559,2022-05-03,RT1,20,32,62.5,Standard,Atliq Exotica,Luxury,Mumbai,May 22,W 19,weekeday
17559,2022-05-03,RT2,24,39,61.54,Elite,Atliq Exotica,Luxury,Mumbai,May 22,W 19,weekeday
17559,2022-05-03,RT3,10,16,62.5,Premium,Atliq Exotica,Luxury,Mumbai,May 22,W 19,weekeday
17559,2022-05-03,RT4,10,14,71.43,Presidential,Atliq Exotica,Luxury,Mumbai,May 22,W 19,weekeday
17562,2022-05-03,RT1,10,20,50.0,Standard,Atliq Bay,Luxury,Mumbai,May 22,W 19,weekeday
17562,2022-05-03,RT2,15,30,50.0,Elite,Atliq Bay,Luxury,Mumbai,May 22,W 19,weekeday
17562,2022-05-03,RT3,12,27,44.44,Premium,Atliq Bay,Luxury,Mumbai,May 22,W 19,weekeday
17562,2022-05-03,RT4,2,6,33.33,Presidential,Atliq Bay,Luxury,Mumbai,May 22,W 19,weekeday
17563,2022-05-03,RT1,16,25,64.0,Standard,Atliq Palace,Business,Mumbai,May 22,W 19,weekeday
17563,2022-05-03,RT2,30,44,68.18,Elite,Atliq Palace,Business,Mumbai,May 22,W 19,weekeday
17563,2022-05-03,RT3,10,16,62.5,Premium,Atliq Palace,Business,Mumbai,May 22,W 19,weekeday
17563,2022-05-03,RT4,11,19,57.89,Presidential,Atliq Palace,Business,Mumbai,May 22,W 19,weekeday
18558,2022-05-03,RT1,8,15,53.33,Standard,Atliq Grands,Luxury,Hyderabad,May 22,W 19,weekeday
18558,2022-05-03,RT2,16,30,53.33,Elite,Atliq Grands,Luxury,Hyderabad,May 22,W 19,weekeday
18558,2022-05-03,RT3,13,26,50.0,Premium,Atliq Grands,Luxury,Hyderabad,May 22,W 19,weekeday
18558,2022-05-03,RT4,10,20,50.0,Presidential,Atliq Grands,Luxury,Hyderabad,May 22,W 19,weekeday
18559,2022-05-03,RT1,18,42,42.86,Standard,Atliq Exotica,Luxury,Hyderabad,May 22,W 19,weekeday
18559,2022-05-03,RT2,19,44,43.18,Elite,Atliq Exotica,Luxury,Hyderabad,May 22,W 19,weekeday
18559,2022-05-03,RT3,9,23,39.13,Premium,Atliq Exotica,Luxury,Hyderabad,May 22,W 19,weekeday
18559,2022-05-03,RT4,9,19,47.37,Presidential,Atliq Exotica,Luxury,Hyderabad,May 22,W 19,weekeday
18561,2022-05-03,RT1,19,33,57.58,Standard,Atliq Blu,Luxury,Hyderabad,May 22,W 19,weekeday
18561,2022-05-03,RT2,25,40,62.5,Elite,Atliq Blu,Luxury,Hyderabad,May 22,W 19,weekeday
18561,2022-05-03,RT3,15,25,60.0,Premium,Atliq Blu,Luxury,Hyderabad,May 22,W 19,weekeday
18561,2022-05-03,RT4,5,9,55.56,Presidential,Atliq Blu,Luxury,Hyderabad,May 22,W 19,weekeday
18562,2022-05-03,RT1,23,38,60.53,Standard,Atliq Bay,Luxury,Hyderabad,May 22,W 19,weekeday
18562,2022-05-03,RT2,22,34,64.71,Elite,Atliq Bay,Luxury,Hyderabad,May 22,W 19,weekeday
18562,2022-05-03,RT3,17,29,58.62,Premium,Atliq Bay,Luxury,Hyderabad,May 22,W 19,weekeday
18562,2022-05-03,RT4,12,20,60.0,Presidential,Atliq Bay,Luxury,Hyderabad,May 22,W 19,weekeday
18563,2022-05-03,RT1,13,27,48.15,Standard,Atliq Palace,Business,Hyderabad,May 22,W 19,weekeday
18563,2022-05-03,RT2,14,29,48.28,Elite,Atliq Palace,Business,Hyderabad,May 22,W 19,weekeday
18563,2022-05-03,RT3,11,23,47.83,Premium,Atliq Palace,Business,Hyderabad,May 22,W 19,weekeday
18563,2022-05-03,RT4,8,18,44.44,Presidential,Atliq Palace,Business,Hyderabad,May 22,W 19,weekeday
19559,2022-05-03,RT1,12,24,50.0,Standard,Atliq Exotica,Luxury,Bangalore,May 22,W 19,weekeday
19559,2022-05-03,RT2,22,41,53.66,Elite,Atliq Exotica,Luxury,Bangalore,May 22,W 19,weekeday
19559,2022-05-03,RT3,14,27,51.85,Premium,Atliq Exotica,Luxury,Bangalore,May 22,W 19,weekeday
19559,2022-05-03,RT4,1,3,33.33,Presidential,Atliq Exotica,Luxury,Bangalore,May 22,W 19,weekeday
19561,2022-05-03,RT1,20,36,55.56,Standard,Atliq Blu,Luxury,Bangalore,May 22,W 19,weekeday
19561,2022-05-03,RT2,21,45,46.67,Elite,Atliq Blu,Luxury,Bangalore,May 22,W 19,weekeday
19561,2022-05-03,RT3,14,29,48.28,Premium,Atliq Blu,Luxury,Bangalore,May 22,W 19,weekeday
19561,2022-05-03,RT4,4,7,57.14,Presidential,Atliq Blu,Luxury,Bangalore,May 22,W 19,weekeday
17564,2022-05-03,RT1,6,16,37.5,Standard,Atliq Seasons,Business,Mumbai,May 22,W 19,weekeday
17564,2022-05-03,RT2,16,40,40.0,Elite,Atliq Seasons,Business,Mumbai,May 22,W 19,weekeday
17564,2022-05-03,RT3,11,24,45.83,Premium,Atliq Seasons,Business,Mumbai,May 22,W 19,weekeday
17564,2022-05-03,RT4,7,17,41.18,Presidential,Atliq Seasons,Business,Mumbai,May 22,W 19,weekeday
18560,2022-05-03,RT1,19,30,63.33,Standard,Atliq City,Business,Hyderabad,May 22,W 19,weekeday
18560,2022-05-03,RT2,25,40,62.5,Elite,Atliq City,Business,Hyderabad,May 22,W 19,weekeday
18560,2022-05-03,RT3,15,24,62.5,Premium,Atliq City,Business,Hyderabad,May 22,W 19,weekeday
18560,2022-05-03,RT4,9,15,60.0,Presidential,Atliq City,Business,Hyderabad,May 22,W 19,weekeday
16559,2022-05-04,RT1,21,30,70.0,Standard,Atliq Exotica,Luxury,Delhi,May 22,W 19,weekeday
16559,2022-05-04,RT2,28,41,68.29,Elite,Atliq Exotica,Luxury,Delhi,May 22,W 19,weekeday
16559,2022-05-04,RT3,19,32,59.38,Premium,Atliq Exotica,Luxury,Delhi,May 22,W 19,weekeday
16559,2022-05-04,RT4,11,18,61.11,Presidential,Atliq Exotica,Luxury,Delhi,May 22,W 19,weekeday
19562,2022-05-04,RT1,17,30,56.67,Standard,Atliq Bay,Luxury,Bangalore,May 22,W 19,weekeday
19562,2022-05-04,RT2,14,23,60.87,Elite,Atliq Bay,Luxury,Bangalore,May 22,W 19,weekeday
19562,2022-05-04,RT3,20,29,68.97,Premium,Atliq Bay,Luxury,Bangalore,May 22,W 19,weekeday
19562,2022-05-04,RT4,8,14,57.14,Presidential,Atliq Bay,Luxury,Bangalore,May 22,W 19,weekeday
19563,2022-05-04,RT1,14,30,46.67,Standard,Atliq Palace,Business,Bangalore,May 22,W 19,weekeday
19563,2022-05-04,RT2,20,45,44.44,Elite,Atliq Palace,Business,Bangalore,May 22,W 19,weekeday
19563,2022-05-04,RT3,15,29,51.72,Premium,Atliq Palace,Business,Bangalore,May 22,W 19,weekeday
19563,2022-05-04,RT4,3,6,50.0,Presidential,Atliq Palace,Business,Bangalore,May 22,W 19,weekeday
17558,2022-05-04,RT1,9,19,47.37,Standard,Atliq Grands,Luxury,Mumbai,May 22,W 19,weekeday
17558,2022-05-04,RT2,27,50,54.0,Elite,Atliq Grands,Luxury,Mumbai,May 22,W 19,weekeday
17558,2022-05-04,RT3,12,27,44.44,Premium,Atliq Grands,Luxury,Mumbai,May 22,W 19,weekeday
17558,2022-05-04,RT4,3,6,50.0,Presidential,Atliq Grands,Luxury,Mumbai,May 22,W 19,weekeday
16558,2022-05-04,RT1,13,19,68.42,Standard,Atliq Grands,Luxury,Delhi,May 22,W 19,weekeday
16558,2022-05-04,RT2,14,22,63.64,Elite,Atliq Grands,Luxury,Delhi,May 22,W 19,weekeday
16558,2022-05-04,RT3,6,8,75.0,Premium,Atliq Grands,Luxury,Delhi,May 22,W 19,weekeday
16558,2022-05-04,RT4,2,3,66.67,Presidential,Atliq Grands,Luxury,Delhi,May 22,W 19,weekeday
17560,2022-05-04,RT1,22,40,55.0,Standard,Atliq City,Business,Mumbai,May 22,W 19,weekeday
17560,2022-05-04,RT2,20,45,44.44,Elite,Atliq City,Business,Mumbai,May 22,W 19,weekeday
17560,2022-05-04,RT3,14,25,56.0,Premium,Atliq City,Business,Mumbai,May 22,W 19,weekeday
17560,2022-05-04,RT4,6,13,46.15,Presidential,Atliq City,Business,Mumbai,May 22,W 19,weekeday
19558,2022-05-04,RT1,15,40,37.5,Standard,Atliq Grands,Luxury,Bangalore,May 22,W 19,weekeday
19558,2022-05-04,RT2,18,39,46.15,Elite,Atliq Grands,Luxury,Bangalore,May 22,W 19,weekeday
19558,2022-05-04,RT3,9,21,42.86,Premium,Atliq Grands,Luxury,Bangalore,May 22,W 19,weekeday
19558,2022-05-04,RT4,3,7,42.86,Presidential,Atliq Grands,Luxury,Bangalore,May 22,W 19,weekeday
19560,2022-05-04,RT1,16,26,61.54,Standard,Atliq City,Business,Bangalore,May 22,W 19,weekeday
19560,2022-05-04,RT2,21,38,55.26,Elite,Atliq City,Business,Bangalore,May 22,W 19,weekeday
19560,2022-05-04,RT3,11,19,57.89,Premium,Atliq City,Business,Bangalore,May 22,W 19,weekeday
19560,2022-05-04,RT4,11,16,68.75,Presidential,Atliq City,Business,Bangalore,May 22,W 19,weekeday
17561,2022-05-04,RT1,15,26,57.69,Standard,Atliq Blu,Luxury,Mumbai,May 22,W 19,weekeday
17561,2022-05-04,RT2,21,36,58.33,Elite,Atliq Blu,Luxury,Mumbai,May 22,W 19,weekeday
17561,2022-05-04,RT3,10,19,52.63,Premium,Atliq Blu,Luxury,Mumbai,May 22,W 19,weekeday
17561,2022-05-04,RT4,3,4,75.0,Presidential,Atliq Blu,Luxury,Mumbai,May 22,W 19,weekeday
16560,2022-05-04,RT1,17,34,50.0,Standard,Atliq City,Business,Delhi,May 22,W 19,weekeday
16560,2022-05-04,RT2,20,34,58.82,Elite,Atliq City,Business,Delhi,May 22,W 19,weekeday
16560,2022-05-04,RT3,10,20,50.0,Premium,Atliq City,Business,Delhi,May 22,W 19,weekeday
16560,2022-05-04,RT4,3,7,42.86,Presidential,Atliq City,Business,Delhi,May 22,W 19,weekeday
16561,2022-05-04,RT1,11,18,61.11,Standard,Atliq Blu,Luxury,Delhi,May 22,W 19,weekeday
16561,2022-05-04,RT2,15,24,62.5,Elite,Atliq Blu,Luxury,Delhi,May 22,W 19,weekeday
16561,2022-05-04,RT3,14,21,66.67,Premium,Atliq Blu,Luxury,Delhi,May 22,W 19,weekeday
16561,2022-05-04,RT4,5,10,50.0,Presidential,Atliq Blu,Luxury,Delhi,May 22,W 19,weekeday
16562,2022-05-04,RT1,16,31,51.61,Standard,Atliq Bay,Luxury,Delhi,May 22,W 19,weekeday
16562,2022-05-04,RT2,21,43,48.84,Elite,Atliq Bay,Luxury,Delhi,May 22,W 19,weekeday
16562,2022-05-04,RT3,11,18,61.11,Premium,Atliq Bay,Luxury,Delhi,May 22,W 19,weekeday
16562,2022-05-04,RT4,3,6,50.0,Presidential,Atliq Bay,Luxury,Delhi,May 22,W 19,weekeday
16563,2022-05-04,RT1,28,41,68.29,Standard,Atliq Palace,Business,Delhi,May 22,W 19,weekeday
16563,2022-05-04,RT2,23,38,60.53,Elite,Atliq Palace,Business,Delhi,May 22,W 19,weekeday
16563,2022-05-04,RT3,12,20,60.0,Premium,Atliq Palace,Business,Delhi,May 22,W 19,weekeday
16563,2022-05-04,RT4,12,18,66.67,Presidential,Atliq Palace,Business,Delhi,May 22,W 19,weekeday
17559,2022-05-04,RT1,19,32,59.38,Standard,Atliq Exotica,Luxury,Mumbai,May 22,W 19,weekeday
17559,2022-05-04,RT2,23,39,58.97,Elite,Atliq Exotica,Luxury,Mumbai,May 22,W 19,weekeday
17559,2022-05-04,RT3,12,16,75.0,Premium,Atliq Exotica,Luxury,Mumbai,May 22,W 19,weekeday
17559,2022-05-04,RT4,9,14,64.29,Presidential,Atliq Exotica,Luxury,Mumbai,May 22,W 19,weekeday
17562,2022-05-04,RT1,9,20,45.0,Standard,Atliq Bay,Luxury,Mumbai,May 22,W 19,weekeday
17562,2022-05-04,RT2,11,30,36.67,Elite,Atliq Bay,Luxury,Mumbai,May 22,W 19,weekeday
17562,2022-05-04,RT3,9,27,33.33,Premium,Atliq Bay,Luxury,Mumbai,May 22,W 19,weekeday
17562,2022-05-04,RT4,2,6,33.33,Presidential,Atliq Bay,Luxury,Mumbai,May 22,W 19,weekeday
17563,2022-05-04,RT1,16,25,64.0,Standard,Atliq Palace,Business,Mumbai,May 22,W 19,weekeday
17563,2022-05-04,RT2,29,44,65.91,Elite,Atliq Palace,Business,Mumbai,May 22,W 19,weekeday
17563,2022-05-04,RT3,8,16,50.0,Premium,Atliq Palace,Business,Mumbai,May 22,W 19,weekeday
17563,2022-05-04,RT4,11,19,57.89,Presidential,Atliq Palace,Business,Mumbai,May 22,W 19,weekeday
18558,2022-05-04,RT1,7,15,46.67,Standard,Atliq Grands,Luxury,Hyderabad,May 22,W 19,weekeday
18558,2022-05-04,RT2,16,30,53.33,Elite,Atliq Grands,Luxury,Hyderabad,May 22,W 19,weekeday
18558,2022-05-04,RT3,14,26,53.85,Premium,Atliq Grands,Luxury,Hyderabad,May 22,W 19,weekeday
18558,2022-05-04,RT4,11,20,55.0,Presidential,Atliq Grands,Luxury,Hyderabad,May 22,W 19,weekeday
18559,2022-05-04,RT1,18,42,42.86,Standard,Atliq Exotica,Luxury,Hyderabad,May 22,W 19,weekeday
18559,2022-05-04,RT2,19,44,43.18,Elite,Atliq Exotica,Luxury,Hyderabad,May 22,W 19,weekeday
18559,2022-05-04,RT3,10,23,43.48,Premium,Atliq Exotica,Luxury,Hyderabad,May 22,W 19,weekeday
18559,2022-05-04,RT4,8,19,42.11,Presidential,Atliq Exotica,Luxury,Hyderabad,May 22,W 19,weekeday
18561,2022-05-04,RT1,22,33,66.67,Standard,Atliq Blu,Luxury,Hyderabad,May 22,W 19,weekeday
18561,2022-05-04,RT2,25,40,62.5,Elite,Atliq Blu,Luxury,Hyderabad,May 22,W 19,weekeday
18561,2022-05-04,RT3,16,25,64.0,Premium,Atliq Blu,Luxury,Hyderabad,May 22,W 19,weekeday
18561,2022-05-04,RT4,4,9,44.44,Presidential,Atliq Blu,Luxury,Hyderabad,May 22,W 19,weekeday
18562,2022-05-04,RT1,25,38,65.79,Standard,Atliq Bay,Luxury,Hyderabad,May 22,W 19,weekeday
18562,2022-05-04,RT2,22,34,64.71,Elite,Atliq Bay,Luxury,Hyderabad,May 22,W 19,weekeday
18562,2022-05-04,RT3,16,29,55.17,Premium,Atliq Bay,Luxury,Hyderabad,May 22,W 19,weekeday
18562,2022-05-04,RT4,12,20,60.0,Presidential,Atliq Bay,Luxury,Hyderabad,May 22,W 19,weekeday
18563,2022-05-04,RT1,16,27,59.26,Standard,Atliq Palace,Business,Hyderabad,May 22,W 19,weekeday
18563,2022-05-04,RT2,16,29,55.17,Elite,Atliq Palace,Business,Hyderabad,May 22,W 19,weekeday
18563,2022-05-04,RT3,11,23,47.83,Premium,Atliq Palace,Business,Hyderabad,May 22,W 19,weekeday
18563,2022-05-04,RT4,8,18,44.44,Presidential,Atliq Palace,Business,Hyderabad,May 22,W 19,weekeday
19559,2022-05-04,RT1,12,24,50.0,Standard,Atliq Exotica,Luxury,Bangalore,May 22,W 19,weekeday
19559,2022-05-04,RT2,22,41,53.66,Elite,Atliq Exotica,Luxury,Bangalore,May 22,W 19,weekeday
19559,2022-05-04,RT3,14,27,51.85,Premium,Atliq Exotica,Luxury,Bangalore,May 22,W 19,weekeday
19559,2022-05-04,RT4,2,3,66.67,Presidential,Atliq Exotica,Luxury,Bangalore,May 22,W 19,weekeday
19561,2022-05-04,RT1,16,36,44.44,Standard,Atliq Blu,Luxury,Bangalore,May 22,W 19,weekeday
19561,2022-05-04,RT2,21,45,46.67,Elite,Atliq Blu,Luxury,Bangalore,May 22,W 19,weekeday
19561,2022-05-04,RT3,13,29,44.83,Premium,Atliq Blu,Luxury,Bangalore,May 22,W 19,weekeday
19561,2022-05-04,RT4,3,7,42.86,Presidential,Atliq Blu,Luxury,Bangalore,May 22,W 19,weekeday
17564,2022-05-04,RT1,7,16,43.75,Standard,Atliq Seasons,Business,Mumbai,May 22,W 19,weekeday
17564,2022-05-04,RT2,18,40,45.0,Elite,Atliq Seasons,Business,Mumbai,May 22,W 19,weekeday
17564,2022-05-04,RT3,8,24,33.33,Premium,Atliq Seasons,Business,Mumbai,May 22,W 19,weekeday
17564,2022-05-04,RT4,9,17,52.94,Presidential,Atliq Seasons,Business,Mumbai,May 22,W 19,weekeday
18560,2022-05-04,RT1,20,30,66.67,Standard,Atliq City,Business,Hyderabad,May 22,W 19,weekeday
18560,2022-05-04,RT2,28,40,70.0,Elite,Atliq City,Business,Hyderabad,May 22,W 19,weekeday
18560,2022-05-04,RT3,17,24,70.83,Premium,Atliq City,Business,Hyderabad,May 22,W 19,weekeday
18560,2022-05-04,RT4,10,15,66.67,Presidential,Atliq City,Business,Hyderabad,May 22,W 19,weekeday
16559,2022-05-05,RT1,16,30,53.33,Standard,Atliq Exotica,Luxury,Delhi,May 22,W 19,weekeday
16559,2022-05-05,RT2,24,41,58.54,Elite,Atliq Exotica,Luxury,Delhi,May 22,W 19,weekeday
16559,2022-05-05,RT3,20,32,62.5,Premium,Atliq Exotica,Luxury,Delhi,May 22,W 19,weekeday
16559,2022-05-05,RT4,13,18,72.22,Presidential,Atliq Exotica,Luxury,Delhi,May 22,W 19,weekeday
19562,2022-05-05,RT1,19,30,63.33,Standard,Atliq Bay,Luxury,Bangalore,May 22,W 19,weekeday
19562,2022-05-05,RT2,15,23,65.22,Elite,Atliq Bay,Luxury,Bangalore,May 22,W 19,weekeday
19562,2022-05-05,RT3,19,29,65.52,Premium,Atliq Bay,Luxury,Bangalore,May 22,W 19,weekeday
19562,2022-05-05,RT4,9,14,64.29,Presidential,Atliq Bay,Luxury,Bangalore,May 22,W 19,weekeday
19563,2022-05-05,RT1,14,30,46.67,Standard,Atliq Palace,Business,Bangalore,May 22,W 19,weekeday
19563,2022-05-05,RT2,22,45,48.89,Elite,Atliq Palace,Business,Bangalore,May 22,W 19,weekeday
19563,2022-05-05,RT3,14,29,48.28,Premium,Atliq Palace,Business,Bangalore,May 22,W 19,weekeday
19563,2022-05-05,RT4,3,6,50.0,Presidential,Atliq Palace,Business,Bangalore,May 22,W 19,weekeday
17558,2022-05-05,RT1,10,19,52.63,Standard,Atliq Grands,Luxury,Mumbai,May 22,W 19,weekeday
17558,2022-05-05,RT2,29,50,58.0,Elite,Atliq Grands,Luxury,Mumbai,May 22,W 19,weekeday
17558,2022-05-05,RT3,14,27,51.85,Premium,Atliq Grands,Luxury,Mumbai,May 22,W 19,weekeday
17558,2022-05-05,RT4,3,6,50.0,Presidential,Atliq Grands,Luxury,Mumbai,May 22,W 19,weekeday
16558,2022-05-05,RT1,12,19,63.16,Standard,Atliq Grands,Luxury,Delhi,May 22,W 19,weekeday
16558,2022-05-05,RT2,13,22,59.09,Elite,Atliq Grands,Luxury,Delhi,May 22,W 19,weekeday
16558,2022-05-05,RT3,4,8,50.0,Premium,Atliq Grands,Luxury,Delhi,May 22,W 19,weekeday
16558,2022-05-05,RT4,2,3,66.67,Presidential,Atliq Grands,Luxury,Delhi,May 22,W 19,weekeday
17560,2022-05-05,RT1,20,40,50.0,Standard,Atliq City,Business,Mumbai,May 22,W 19,weekeday
17560,2022-05-05,RT2,20,45,44.44,Elite,Atliq City,Business,Mumbai,May 22,W 19,weekeday
17560,2022-05-05,RT3,13,25,52.0,Premium,Atliq City,Business,Mumbai,May 22,W 19,weekeday
17560,2022-05-05,RT4,6,13,46.15,Presidential,Atliq City,Business,Mumbai,May 22,W 19,weekeday
19558,2022-05-05,RT1,18,40,45.0,Standard,Atliq Grands,Luxury,Bangalore,May 22,W 19,weekeday
19558,2022-05-05,RT2,20,39,51.28,Elite,Atliq Grands,Luxury,Bangalore,May 22,W 19,weekeday
19558,2022-05-05,RT3,9,21,42.86,Premium,Atliq Grands,Luxury,Bangalore,May 22,W 19,weekeday
19558,2022-05-05,RT4,3,7,42.86,Presidential,Atliq Grands,Luxury,Bangalore,May 22,W 19,weekeday
19560,2022-05-05,RT1,18,26,69.23,Standard,Atliq City,Business,Bangalore,May 22,W 19,weekeday
19560,2022-05-05,RT2,27,38,71.05,Elite,Atliq City,Business,Bangalore,May 22,W 19,weekeday
19560,2022-05-05,RT3,12,19,63.16,Premium,Atliq City,Business,Bangalore,May 22,W 19,weekeday
19560,2022-05-05,RT4,10,16,62.5,Presidential,Atliq City,Business,Bangalore,May 22,W 19,weekeday
17561,2022-05-05,RT1,15,26,57.69,Standard,Atliq Blu,Luxury,Mumbai,May 22,W 19,weekeday
17561,2022-05-05,RT2,25,36,69.44,Elite,Atliq Blu,Luxury,Mumbai,May 22,W 19,weekeday
17561,2022-05-05,RT3,11,19,57.89,Premium,Atliq Blu,Luxury,Mumbai,May 22,W 19,weekeday
17561,2022-05-05,RT4,3,4,75.0,Presidential,Atliq Blu,Luxury,Mumbai,May 22,W 19,weekeday
16560,2022-05-05,RT1,17,34,50.0,Standard,Atliq City,Business,Delhi,May 22,W 19,weekeday
16560,2022-05-05,RT2,19,34,55.88,Elite,Atliq City,Business,Delhi,May 22,W 19,weekeday
16560,2022-05-05,RT3,10,20,50.0,Premium,Atliq City,Business,Delhi,May 22,W 19,weekeday
16560,2022-05-05,RT4,4,7,57.14,Presidential,Atliq City,Business,Delhi,May 22,W 19,weekeday
16561,2022-05-05,RT1,13,18,72.22,Standard,Atliq Blu,Luxury,Delhi,May 22,W 19,weekeday
16561,2022-05-05,RT2,15,24,62.5,Elite,Atliq Blu,Luxury,Delhi,May 22,W 19,weekeday
16561,2022-05-05,RT3,12,21,57.14,Premium,Atliq Blu,Luxury,Delhi,May 22,W 19,weekeday
16561,2022-05-05,RT4,6,10,60.0,Presidential,Atliq Blu,Luxury,Delhi,May 22,W 19,weekeday
16562,2022-05-05,RT1,15,31,48.39,Standard,Atliq Bay,Luxury,Delhi,May 22,W 19,weekeday
16562,2022-05-05,RT2,20,43,46.51,Elite,Atliq Bay,Luxury,Delhi,May 22,W 19,weekeday
16562,2022-05-05,RT3,9,18,50.0,Premium,Atliq Bay,Luxury,Delhi,May 22,W 19,weekeday
16562,2022-05-05,RT4,3,6,50.0,Presidential,Atliq Bay,Luxury,Delhi,May 22,W 19,weekeday
16563,2022-05-05,RT1,30,41,73.17,Standard,Atliq Palace,Business,Delhi,May 22,W 19,weekeday
16563,2022-05-05,RT2,25,38,65.79,Elite,Atliq Palace,Business,Delhi,May 22,W 19,weekeday
16563,2022-05-05,RT3,14,20,70.0,Premium,Atliq Palace,Business,Delhi,May 22,W 19,weekeday
16563,2022-05-05,RT4,12,18,66.67,Presidential,Atliq Palace,Business,Delhi,May 22,W 19,weekeday
17559,2022-05-05,RT1,21,32,65.62,Standard,Atliq Exotica,Luxury,Mumbai,May 22,W 19,weekeday
17559,2022-05-05,RT2,26,39,66.67,Elite,Atliq Exotica,Luxury,Mumbai,May 22,W 19,weekeday
17559,2022-05-05,RT3,10,16,62.5,Premium,Atliq Exotica,Luxury,Mumbai,May 22,W 19,weekeday
17559,2022-05-05,RT4,8,14,57.14,Presidential,Atliq Exotica,Luxury,Mumbai,May 22,W 19,weekeday
17562,2022-05-05,RT1,8,20,40.0,Standard,Atliq Bay,Luxury,Mumbai,May 22,W 19,weekeday
17562,2022-05-05,RT2,13,30,43.33,Elite,Atliq Bay,Luxury,Mumbai,May 22,W 19,weekeday
17562,2022-05-05,RT3,11,27,40.74,Premium,Atliq Bay,Luxury,Mumbai,May 22,W 19,weekeday
17562,2022-05-05,RT4,3,6,50.0,Presidential,Atliq Bay,Luxury,Mumbai,May 22,W 19,weekeday
17563,2022-05-05,RT1,18,25,72.0,Standard,Atliq Palace,Business,Mumbai,May 22,W 19,weekeday
17563,2022-05-05,RT2,28,44,63.64,Elite,Atliq Palace,Business,Mumbai,May 22,W 19,weekeday
17563,2022-05-05,RT3,10,16,62.5,Premium,Atliq Palace,Business,Mumbai,May 22,W 19,weekeday
17563,2022-05-05,RT4,12,19,63.16,Presidential,Atliq Palace,Business,Mumbai,May 22,W 19,weekeday
18558,2022-05-05,RT1,8,15,53.33,Standard,Atliq Grands,Luxury,Hyderabad,May 22,W 19,weekeday
18558,2022-05-05,RT2,15,30,50.0,Elite,Atliq Grands,Luxury,Hyderabad,May 22,W 19,weekeday
18558,2022-05-05,RT3,12,26,46.15,Premium,Atliq Grands,Luxury,Hyderabad,May 22,W 19,weekeday
18558,2022-05-05,RT4,11,20,55.0,Presidential,Atliq Grands,Luxury,Hyderabad,May 22,W 19,weekeday
18559,2022-05-05,RT1,16,42,38.1,Standard,Atliq Exotica,Luxury,Hyderabad,May 22,W 19,weekeday
18559,2022-05-05,RT2,22,44,50.0,Elite,Atliq Exotica,Luxury,Hyderabad,May 22,W 19,weekeday
18559,2022-05-05,RT3,10,23,43.48,Premium,Atliq Exotica,Luxury,Hyderabad,May 22,W 19,weekeday
18559,2022-05-05,RT4,8,19,42.11,Presidential,Atliq Exotica,Luxury,Hyderabad,May 22,W 19,weekeday
18561,2022-05-05,RT1,25,33,75.76,Standard,Atliq Blu,Luxury,Hyderabad,May 22,W 19,weekeday
18561,2022-05-05,RT2,26,40,65.0,Elite,Atliq Blu,Luxury,Hyderabad,May 22,W 19,weekeday
18561,2022-05-05,RT3,15,25,60.0,Premium,Atliq Blu,Luxury,Hyderabad,May 22,W 19,weekeday
18561,2022-05-05,RT4,5,9,55.56,Presidential,Atliq Blu,Luxury,Hyderabad,May 22,W 19,weekeday
18562,2022-05-05,RT1,24,38,63.16,Standard,Atliq Bay,Luxury,Hyderabad,May 22,W 19,weekeday
18562,2022-05-05,RT2,22,34,64.71,Elite,Atliq Bay,Luxury,Hyderabad,May 22,W 19,weekeday
18562,2022-05-05,RT3,18,29,62.07,Premium,Atliq Bay,Luxury,Hyderabad,May 22,W 19,weekeday
18562,2022-05-05,RT4,12,20,60.0,Presidential,Atliq Bay,Luxury,Hyderabad,May 22,W 19,weekeday
18563,2022-05-05,RT1,14,27,51.85,Standard,Atliq Palace,Business,Hyderabad,May 22,W 19,weekeday
18563,2022-05-05,RT2,14,29,48.28,Elite,Atliq Palace,Business,Hyderabad,May 22,W 19,weekeday
18563,2022-05-05,RT3,11,23,47.83,Premium,Atliq Palace,Business,Hyderabad,May 22,W 19,weekeday
18563,2022-05-05,RT4,10,18,55.56,Presidential,Atliq Palace,Business,Hyderabad,May 22,W 19,weekeday
19559,2022-05-05,RT1,13,24,54.17,Standard,Atliq Exotica,Luxury,Bangalore,May 22,W 19,weekeday
19559,2022-05-05,RT2,23,41,56.1,Elite,Atliq Exotica,Luxury,Bangalore,May 22,W 19,weekeday
